circlename,regionname,divisionname,officename,pincode,district,statename,latitude,longitude
Bihar Circle,East Region Bhagalpur,Bhagalpur Division,Mahmmadapuram B.O,509120,WANAPARTHY,TELANGANA,NA,NA
Bihar Circle,East Region Bhagalpur,Bhagalpur Division,Kethepalli B.O,509120,WANAPARTHY,TELANGANA,NA,NA
Bihar Circle,East Region Bhagalpur,Bhagalpur Division,Laxmapur B.O,509385,NAGARKURNOOL,TELANGANA,NA,NA
Bihar Circle,East Region Bhagalpur,Bhagalpur Division,Upparapally B.O,509385,NAGARKURNOOL,TELANGANA,NA,NA
Bihar Circle,East Region Bhagalpur,Bhagalpur Division,Laknaram B.O,509385,NAGARKURNOOL,TELANGANA,NA,NA
Bihar Circle,East Region Bhagalpur,Bhagalpur Division,Manthati B.O,509385,NAGARKURNOOL,TELANGANA,NA,NA
Bihar Circle,East Region Bhagalpur,Munger Division,Karvanga B.O,509385,NAGARKURNOOL,TELANGANA,NA,NA
Bihar Circle,East Region Bhagalpur,Munger Division,Yelkacherla B.O,509406,MAHABUBNAGAR,TELANGANA,NA,NA
Bihar Circle,East Region Bhagalpur,Bhagalpur Division,Appajipally B.O,509406,NAGARKURNOOL,TELANGANA,NA,NA
Bihar Circle,East Region Bhagalpur,Bhagalpur Division,Gorata B.O,509406,NAGARKURNOOL,TELANGANA,NA,NA
Bihar Circle,East Region Bhagalpur,Bhagalpur Division,Ippalapalli B.O,509406,NAGARKURNOOL,TELANGANA,NA,NA
Bihar Circle,East Region Bhagalpur,Bhagalpur Division,Nagapore B.O,509235,WANAPARTHY,TELANGANA,NA,NA
Bihar Circle,East Region Bhagalpur,Bhagalpur Division,Penmella B.O,509376,NAGARKURNOOL,TELANGANA,NA,NA
Bihar Circle,East Region Bhagalpur,Bhagalpur Division,Thadoor B.O,509376,NAGARKURNOOL,TELANGANA,NA,NA
Bihar Circle,East Region Bhagalpur,Munger Division,Veltoor B.O,509376,NAGARKURNOOL,TELANGANA,NA,NA
Bihar Circle,East Region Bhagalpur,Munger Division,Jabtisadaguda B.O,509376,NAGARKURNOOL,TELANGANA,NA,NA
Bihar Circle,East Region Bhagalpur,Munger Division,Piratvanpalli B.O,509376,NAGARKURNOOL,TELANGANA,NA,NA
Bihar Circle,East Region Bhagalpur,Munger Division,Maqdumpuram B.O,506332,MAHABUBABAD,TELANGANA,17.903784,79.866783
Bihar Circle,DivReportingCircle,Bhojpur Division,Gunnepalli B.O,506324,MAHABUBABAD,TELANGANA,17.483042,79.733449
Bihar Circle,DivReportingCircle,Bhojpur Division,Nagaram B.O,506325,WARANGAL,TELANGANA,NA,NA
Bihar Circle,DivReportingCircle,Bhojpur Division,Vennaram B.O,506381,MAHABUBABAD,TELANGANA,17.397041,80.114046
Bihar Circle,DivReportingCircle,Bhojpur Division,Ayodhyapur B.O,506134,MAHABUBABAD,TELANGANA,17.797144,79.947414
Bihar Circle,DivReportingCircle,Bhojpur Division,Macherla B.O,506134,MAHABUBABAD,TELANGANA,17.778966,80.002056
Bihar Circle,DivReportingCircle,Bhojpur Division,Alankhanipet B.O,506112,WARANGAL,TELANGANA,17.722713,79.839206
Bihar Circle,DivReportingCircle,Bhojpur Division,Intikanne B.O,506112,WARANGAL,TELANGANA,17.719882,79.868711
Bihar Circle,DivReportingCircle,Bhojpur Division,Rajanpalli B.O,506112,WARANGAL,TELANGANA,17.749979,79.928164
Bihar Circle,DivReportingCircle,Bhojpur Division,Inchaguda B.O,506135,MAHABUBABAD,TELANGANA,17.977936,80.035797
Bihar Circle,DivReportingCircle,Bhojpur Division,Marrigudem B.O,506135,MAHABUBABAD,TELANGANA,17.930942,80.198228
Bihar Circle,DivReportingCircle,Bhojpur Division,Musmi B.O,506135,MAHABUBABAD,TELANGANA,17.943512,80.119964
Bihar Circle,DivReportingCircle,Bhojpur Division,Pogullapalli B.O,506135,MAHABUBABAD,TELANGANA,17.962576,80.060913
Bihar Circle,DivReportingCircle,Bhojpur Division,Sudenapalli B.O,506105,MAHABUBABAD,TELANGANA,17.47734,79.948119
Bihar Circle,DivReportingCircle,Bhojpur Division,Yellampet B.O,506325,MAHABUBABAD,TELANGANA,NA,NA
Bihar Circle,DivReportingCircle,Bhojpur Division,Rajulakothapalli B.O,506368,MAHABUBABAD,TELANGANA,17.613584,79.810209
Bihar Circle,DivReportingCircle,Bhojpur Division,Jama Thanda B.O,506368,MAHABUBABAD,TELANGANA,17.629766,79.765272
Bihar Circle,DivReportingCircle,Bhojpur Division,Bhanjipet B.O,506132,WARANGAL,TELANGANA,17.990531,79.869036
Bihar Circle,DivReportingCircle,Bhojpur Division,Dwarakapet B.O,506132,WARANGAL,TELANGANA,17.917811,79.898605
Bihar Circle,DivReportingCircle,Bhojpur Division,Govindapur B.O,506132,WARANGAL,TELANGANA,18.079357,79.93387
Bihar Circle,DivReportingCircle,Bhojpur Division,Madannapet B.O,506132,WARANGAL,TELANGANA,17.966862,79.885774
Bihar Circle,DivReportingCircle,Bhojpur Division,NAGURLAPALLE,506132,WARANGAL,TELANGANA,NA,NA
Bihar Circle,DivReportingCircle,Bhojpur Division,Jangligonda B.O,506104,MAHABUBABAD,TELANGANA,17.56004,79.889253
Bihar Circle,DivReportingCircle,Bhojpur Division,Jayyaram B.O,506104,MAHABUBABAD,TELANGANA,17.492623,79.908284
Bihar Circle,DivReportingCircle,Bhojpur Division,Parvathagiri B.O,506104,MAHABUBABAD,TELANGANA,17.568832,79.926696
Bihar Circle,DivReportingCircle,Bhojpur Division,Singaram B.O,506104,MAHABUBABAD,TELANGANA,17.559679,79.848037
Bihar Circle,DivReportingCircle,Bhojpur Division,Soorpalli B.O,506122,WARANGAL,TELANGANA,17.795367,79.84634
Bihar Circle,DivReportingCircle,Bhojpur Division,Nadiwada B.O,506103,MAHABUBABAD,TELANGANA,17.634578,80.038358
Bihar Circle,DivReportingCircle,Bhojpur Division,Tadlapoosalapalli B.O,506102,MAHABUBABAD,TELANGANA,17.627045,79.928579
Bihar Circle,DivReportingCircle,Bhojpur Division,Vemnoor B.O,506102,MAHABUBABAD,TELANGANA,17.643697,79.980063
Bihar Circle,DivReportingCircle,Bhojpur Division,Topanapalli B.O,506369,WARANGAL,TELANGANA,17.725145,79.816802
Bihar Circle,DivReportingCircle,Bhojpur Division,Kothapeta B.O,506006,HANUMAKONDA,TELANGANA,18.027698,79.653743
Bihar Circle,DivReportingCircle,Bhojpur Division,Paidipalli B.O,506006,HANUMAKONDA,TELANGANA,18.015671,79.61701
Bihar Circle,DivReportingCircle,Bhojpur Division,GANGADEVIPALLE,506330,HANUMAKONDA,TELANGANA,NA,NA
Bihar Circle,DivReportingCircle,Bhojpur Division,Chennur B.O,506222,JANGOAN,TELANGANA,17.597168,79.42931
Bihar Circle,DivReportingCircle,Bhojpur Division,Kantharamavaram B.O,506222,JANGOAN,TELANGANA,17.53025,79.462596
Bihar Circle,DivReportingCircle,Bhojpur Division,NARSINGAPUR,506222,JANGOAN,TELANGANA,NA,NA
Bihar Circle,DivReportingCircle,Bhojpur Division,Punnel B.O,506310,HANUMAKONDA,TELANGANA,17.870194,79.587277
Bihar Circle,DivReportingCircle,Bhojpur Division,Teegarajpalli B.O,506310,HANUMAKONDA,TELANGANA,17.839199,79.704406
Bihar Circle,DivReportingCircle,Bhojpur Division,SHAPUR,506310,HANUMAKONDA,TELANGANA,NA,NA
Bihar Circle,DivReportingCircle,Bhojpur Division,Annaram B.O,506365,WARANGAL,TELANGANA,17.690233,79.699989
Bihar Circle,DivReportingCircle,Bhojpur Division,Choutapalli B.O,506365,WARANGAL,TELANGANA,17.796577,79.710266
Bihar Circle,DivReportingCircle,Bhojpur Division,Dowlathnagar B.O,506365,WARANGAL,TELANGANA,17.752828,79.752608
Bihar Circle,DivReportingCircle,Bhojpur Division,Pochampalli B.O,506317,MAHABUBABAD,TELANGANA,17.57543,79.551536
Bihar Circle,DivReportingCircle,Bhojpur Division,Regula B.O,506317,MAHABUBABAD,TELANGANA,17.610055,79.552974
Bihar Circle,DivReportingCircle,Bhojpur Division,Kondapur B.O,506314,WARANGAL,TELANGANA,17.67969,79.680074
Bihar Circle,DivReportingCircle,Bhojpur Division,Ashalapalli B.O,506005,HANUMAKONDA,TELANGANA,17.884973,79.645962
Bihar Circle,DivReportingCircle,Bhojpur Division,Viswanathapur B.O,506331,WARANGAL,TELANGANA,17.961002,79.760961
Bihar Circle,DivReportingCircle,Bhojpur Division,NANDANAIK THANDA,506331,WARANGAL,TELANGANA,NA,NA
Bihar Circle,DivReportingCircle,Bhojpur Division,PONAKAL,506331,WARANGAL,TELANGANA,NA,NA
Bihar Circle,DivReportingCircle,Bhojpur Division,RAJAPALLI,506331,WARANGAL,TELANGANA,NA,NA
Bihar Circle,DivReportingCircle,Buxar Division,NARLAVAI,506331,WARANGAL,TELANGANA,NA,NA
Bihar Circle,DivReportingCircle,Buxar Division,Ammapur B.O,506163,HANUMAKONDA,TELANGANA,17.625101,79.678911
Bihar Circle,DivReportingCircle,Bhojpur Division,Yelkatte B.O,506163,HANUMAKONDA,TELANGANA,17.603886,79.626639
Bihar Circle,DivReportingCircle,Bhojpur Division,Gantlakunta B.O,506318,MAHABUBABAD,TELANGANA,17.564131,79.533236
Bihar Circle,DivReportingCircle,Buxar Division,VASANTAPUR CSP,506329,WARANGAL,TELANGANA,NA,NA
Bihar Circle,DivReportingCircle,Buxar Division,KOTHAGUDEM,506329,WARANGAL,TELANGANA,NA,NA
Bihar Circle,DivReportingCircle,Buxar Division,Komatigunta Lock B.O,521260,KRISHNA,ANDHRA PRADESH,16.556437,81.428585
Bihar Circle,DivReportingCircle,Buxar Division,Himayathnagar B.O,500075,RANGA REDDY,TELANGANA,17.343571,78.309172
Bihar Circle,DivReportingCircle,Buxar Division,Narsingi B.O,500089,RANGA REDDY,TELANGANA,17.389898,78.356508
Bihar Circle,DivReportingCircle,Buxar Division,Balapur B.O,500005,RANGA REDDY,TELANGANA,17.36876,78.47821
Bihar Circle,DivReportingCircle,Bhojpur Division,Pahadisharif B.O,500005,RANGA REDDY,TELANGANA,17.26676,78.26676
Bihar Circle,DivReportingCircle,Bhojpur Division,Rachaloor B.O,501359,RANGA REDDY,TELANGANA,17.1151,78.53627
Bihar Circle,DivReportingCircle,Bhojpur Division,Tummaloor B.O,501359,RANGA REDDY,TELANGANA,17.12959,78.46043
Bihar Circle,DivReportingCircle,Buxar Division,Kothwalguda B.O,501218,RANGA REDDY,TELANGANA,17.288625,78.366574
Bihar Circle,DivReportingCircle,Buxar Division,Bandaraviryal B.O,501505,RANGA REDDY,TELANGANA,17.386843,78.716778
Bihar Circle,DivReportingCircle,Buxar Division,Cherlapatelguda B.O,501506,RANGA REDDY,TELANGANA,17.16772,78.63084
Bihar Circle,DivReportingCircle,Bhojpur Division,Eliminedu B.O,501506,RANGA REDDY,TELANGANA,17.14452,78.59305
Bihar Circle,DivReportingCircle,Bhojpur Division,Sripuram Colony B.O,500036,HYDERABAD,TELANGANA,17.37751,78.514847
Bihar Circle,DivReportingCircle,Bhojpur Division,Japal B.O,501508,RANGA REDDY,TELANGANA,17.12183,78.71627
Bihar Circle,DivReportingCircle,Buxar Division,Lingampalli B.O,501508,RANGA REDDY,TELANGANA,17.20381,78.71503
Bihar Circle,DivReportingCircle,Buxar Division,Thippaiguda BO,501508,RANGA REDDY,TELANGANA,17.177529,78.774801
Bihar Circle,DivReportingCircle,Bhojpur Division,Anajpur B.O,501512,RANGA REDDY,TELANGANA,17.27442,78.69305
Bihar Circle,DivReportingCircle,Buxar Division,Batasingaram B.O,501512,RANGA REDDY,TELANGANA,17.30059,78.72712
Bihar Circle,DivReportingCircle,Bhojpur Division,Torrur B.O,501505,RANGA REDDY,TELANGANA,17.28949,78.61381
Bihar Circle,DivReportingCircle,Buxar Division,Peerzadiguda B.O,500039,MEDCHAL MALKAJGIRI,TELANGANA,17.40746,78.60486
Bihar Circle,DivReportingCircle,Bhojpur Division,Kurmidda B.O,501509,RANGA REDDY,TELANGANA,17.0330412,78.5738841
Bihar Circle,DivReportingCircle,Bhojpur Division,Manthangoud Gowrelly B.O,501509,RANGA REDDY,TELANGANA,16.99541,78.77755
Bihar Circle,DivReportingCircle,Gaya Division,Nallavelli B.O,501509,RANGA REDDY,TELANGANA,17.0015,78.73236
Bihar Circle,DivReportingCircle,Gaya Division,Nandiwanaparthi B.O,501509,RANGA REDDY,TELANGANA,17.04442,78.63412
Bihar Circle,DivReportingCircle,Gaya Division,Toolkalan B.O,501509,RANGA REDDY,TELANGANA,17.10241,78.62968
Bihar Circle,DivReportingCircle,Gaya Division,Toolkhurd B.O,501509,RANGA REDDY,TELANGANA,17.08116,78.61182
Bihar Circle,DivReportingCircle,Gaya Division,Cherial B.O,501303,MEDCHAL MALKAJGIRI,TELANGANA,NA,NA
Bihar Circle,DivReportingCircle,Gaya Division,Rampallidiara B.O,501302,MEDCHAL MALKAJGIRI,TELANGANA,17.5245,78.6603
Bihar Circle,DivReportingCircle,Gaya Division,Dindigul B.O,500043,MEDCHAL MALKAJGIRI,TELANGANA,17.6265,78.3723
Bihar Circle,DivReportingCircle,Gaya Division,Doolapalli B.O,500100,MEDCHAL MALKAJGIRI,TELANGANA,17.5534,78.4435
Bihar Circle,DivReportingCircle,Gaya Division,Bomraspet B.O,500078,MEDCHAL MALKAJGIRI,TELANGANA,NA,NA
Bihar Circle,DivReportingCircle,Gaya Division,Jaggamguda B.O,500101,MEDCHAL MALKAJGIRI,TELANGANA,17.5467305,78.5377427
Bihar Circle,DivReportingCircle,Gaya Division,Ponnal B.O,500078,MEDCHAL MALKAJGIRI,TELANGANA,NA,NA
Bihar Circle,DivReportingCircle,Gaya Division,CRPF B.O,500078,MEDCHAL MALKAJGIRI,TELANGANA,17.5358162,78.5618265
Bihar Circle,DivReportingCircle,Gaya Division,Chinnagottiga B.O,501143,VIKARABAD,TELANGANA,17.1373933,77.4485122
Telangana Circle,Hyderabad Region,Suryapet Division,Damarched B.O,501143,VIKARABAD,TELANGANA,17.1834052,77.4279204
Telangana Circle,Hyderabad Region,Wanaparthy Division,Kasimpur B.O,501143,VIKARABAD,TELANGANA,17.6782,77.5442
Telangana Circle,Hyderabad Region,Wanaparthy Division,Navalga B.O,501143,VIKARABAD,TELANGANA,17.205,77.4571
Telangana Circle,Hyderabad Region,Wanaparthy Division,Badampalli B.O,501502,VIKARABAD,TELANGANA,17.0965,77.7632
Telangana Circle,Hyderabad Region,Wanaparthy Division,Doma B.O,501502,VIKARABAD,TELANGANA,17.0855,77.8318
Telangana Circle,Hyderabad Region,Wanaparthy Division,Mittabaspalle B.O,501158,VIKARABAD,TELANGANA,17.30463,77.55487
Telangana Circle,Hyderabad Region,Wanaparthy Division,Devuniyerravalli B.O,501503,RANGA REDDY,TELANGANA,17.3301,78.1472
Telangana Circle,Hyderabad Region,Wanaparthy Division,Malkapur B.O,501503,RANGA REDDY,TELANGANA,17.3234,78.1687
Telangana Circle,Hyderabad Region,Wanaparthy Division,Tangadpalli B.O,501503,RANGA REDDY,TELANGANA,17.3749,78.057
Telangana Circle,Hyderabad Region,Wanaparthy Division,Malasomaram B.O,501106,VIKARABAD,TELANGANA,17.4762,77.6455
Telangana Circle,Hyderabad Region,Wanaparthy Division,Ramapur B.O,501106,VIKARABAD,TELANGANA,17.412,77.7609
Telangana Circle,Hyderabad Region,Wanaparthy Division,Salbathapur B.O,501106,VIKARABAD,TELANGANA,17.3959,77.6656
Telangana Circle,Hyderabad Region,Wanaparthy Division,RAMANUJAPUR BO,501504,RANGA REDDY,TELANGANA,17.2314,78.2469
Telangana Circle,Hyderabad Region,Wanaparthy Division,Kolkonda B.O,501202,VIKARABAD,TELANGANA,NA,NA
Telangana Circle,Hyderabad Region,Wanaparthy Division,Morangpalli B.O,501202,VIKARABAD,TELANGANA,NA,NA
Telangana Circle,Hyderabad Region,Wanaparthy Division,Patloor B.O,501202,VIKARABAD,TELANGANA,NA,NA
Telangana Circle,Hyderabad Region,Wanaparthy Division,Madireddipalli B.O,501111,VIKARABAD,TELANGANA,17.4514,77.9985
Telangana Circle,Hyderabad Region,Wanaparthy Division,Turmamidi B.O,501142,VIKARABAD,TELANGANA,17.4705733,77.6519036
Telangana Circle,Hyderabad Region,Wanaparthy Division,Chityal B.O,501501,VIKARABAD,TELANGANA,NA,NA
Telangana Circle,Hyderabad Region,Wanaparthy Division,Kankal B.O,501501,VIKARABAD,TELANGANA,NA,NA
Telangana Circle,Hyderabad Region,Wanaparthy Division,Kistapur B.O,501501,VIKARABAD,TELANGANA,17.1326089,77.7246926
Telangana Circle,Hyderabad Region,Wanaparthy Division,Peta Madaram B.O,501501,VIKARABAD,TELANGANA,NA,NA
Telangana Circle,Hyderabad Region,Wanaparthy Division,Rupkhanpet B.O,501501,VIKARABAD,TELANGANA,NA,NA
Telangana Circle,Hyderabad Region,Wanaparthy Division,Mokila B.O,501203,RANGA REDDY,TELANGANA,17.4367,78.1745
Telangana Circle,Hyderabad Region,Wanaparthy Division,Tangutoor B.O,501203,RANGA REDDY,TELANGANA,17.4128,78.1745
Telangana Circle,Hyderabad Region,Wanaparthy Division,Yelvawthy B.O,501203,RANGA REDDY,TELANGANA,17.4201,78.1289
Telangana Circle,Hyderabad Region,Wanaparthy Division,Bennur B.O,501144,VIKARABAD,TELANGANA,17.2195,77.5943
Telangana Circle,Hyderabad Region,Wanaparthy Division,Venkatapur B.O,501504,RANGA REDDY,TELANGANA,17.4125,78.6632
Telangana Circle,Hyderabad Region,Wanaparthy Division,Phulmaddi B.O,501102,VIKARABAD,TELANGANA,17.4654,77.4232
Telangana Circle,Hyderabad Region,Wanaparthy Division,Kadavakallu B.O,515445,ANANTAPUR,ANDHRA PRADESH,14.892,77.912
Telangana Circle,Hyderabad Region,Wanaparthy Division,Peddapappuru B.O,515445,ANANTAPUR,ANDHRA PRADESH,14.8941,77.91814
Telangana Circle,Hyderabad Region,Wanaparthy Division,Bramhanayaleru B.O,515002,ANANTAPUR,ANDHRA PRADESH,14.6514,77.5414
Telangana Circle,Hyderabad Region,Wanaparthy Division,Kakkalpalli B.O,515002,ANANTAPUR,ANDHRA PRADESH,14.63,77.54
Telangana Circle,Hyderabad Region,Wanaparthy Division,Goridindla B.O,515751,ANANTAPUR,ANDHRA PRADESH,14.57,77.37
Telangana Circle,Hyderabad Region,Wanaparthy Division,Muttala B.O,515751,ANANTAPUR,ANDHRA PRADESH,14.6,77.31
Telangana Circle,Hyderabad Region,Wanaparthy Division,P Narayana Puram B.O,515751,ANANTAPUR,ANDHRA PRADESH,14.672,77.451
Telangana Circle,Hyderabad Region,Wanaparthy Division,P Siddarampuram B.O,515751,ANANTAPUR,ANDHRA PRADESH,14.27,77.88
Telangana Circle,Hyderabad Region,Wanaparthy Division,Talupuru B.O,515751,ANANTAPUR,ANDHRA PRADESH,14.6,77.49
Telangana Circle,Hyderabad Region,Wanaparthy Division,Nakkalapalli B.O,515741,ANANTAPUR,ANDHRA PRADESH,14.72,77.1
Telangana Circle,Hyderabad Region,Wanaparthy Division,Narinjagundlapalli B.O,515741,ANANTAPUR,ANDHRA PRADESH,14.6712,77.2123
Telangana Circle,Hyderabad Region,Wanaparthy Division,Theetakallu B.O,515763,ANANTAPUR,ANDHRA PRADESH,14.6,77
Telangana Circle,Hyderabad Region,Wanaparthy Division,K.K.Agraharam B.O,515701,ANANTAPUR,ANDHRA PRADESH,14.25,77.94
Telangana Circle,Hyderabad Region,Wanaparthy Division,Igaduru B.O,515415,ANANTAPUR,ANDHRA PRADESH,15.01,78.01
Telangana Circle,Hyderabad Region,Wanaparthy Division,Urichintala B.O,515415,ANANTAPUR,ANDHRA PRADESH,14.932,77.91
Telangana Circle,Hyderabad Region,Wanaparthy Division,Marthadu B.O,515731,ANANTAPUR,ANDHRA PRADESH,14.78,77.55
Telangana Circle,Hyderabad Region,Wanaparthy Division,Thimmampeta B.O,515731,ANANTAPUR,ANDHRA PRADESH,14.68,77.59
Telangana Circle,Hyderabad Region,Wanaparthy Division,Yerraguntla B.O,515731,ANANTAPUR,ANDHRA PRADESH,14.83,77.52
Telangana Circle,Hyderabad Region,Wanaparthy Division,Somaladoddi B.O,515004,ANANTAPUR,ANDHRA PRADESH,14.72,77.59
Telangana Circle,Hyderabad Region,Wanaparthy Division,Tapovanagar B.O,515004,ANANTAPUR,ANDHRA PRADESH,14.69,77.58
Telangana Circle,Hyderabad Region,Wanaparthy Division,Hampapuram B.O,515722,ANANTAPUR,ANDHRA PRADESH,14.55,77.61
Telangana Circle,Hyderabad Region,Wanaparthy Division,Chapiri B.O,515761,ANANTAPUR,ANDHRA PRADESH,14.09,77.5414
Telangana Circle,Hyderabad Region,Wanaparthy Division,Chinnampalli B.O,515761,ANANTAPUR,ANDHRA PRADESH,14.56,77
Telangana Circle,Hyderabad Region,Wanaparthy Division,Dodagatta B.O,515761,ANANTAPUR,ANDHRA PRADESH,14.56,76.99
Telangana Circle,Hyderabad Region,Wanaparthy Division,Kalvapalli B.O,515761,ANANTAPUR,ANDHRA PRADESH,14.68,77.05
Telangana Circle,Hyderabad Region,Wanaparthy Division,Palavoyi B.O,515761,ANANTAPUR,ANDHRA PRADESH,14.55,77.03
Telangana Circle,Hyderabad Region,Wanaparthy Division,Virupapalli B.O,515761,ANANTAPUR,ANDHRA PRADESH,14.55,77.03
Telangana Circle,Hyderabad Region,Wanaparthy Division,Marrimakulapalli B.O,515765,ANANTAPUR,ANDHRA PRADESH,14.42,77.14
Telangana Circle,Hyderabad Region,Wanaparthy Division,Vontareddipalli B.O,515765,ANANTAPUR,ANDHRA PRADESH,14.36,77.26
Telangana Circle,Hyderabad Region,Wanaparthy Division,Karutlapalli B.O,515711,ANANTAPUR,ANDHRA PRADESH,17.53,79.68
Telangana Circle,Hyderabad Region,Wanaparthy Division,Marutla B.O,515711,ANANTAPUR,ANDHRA PRADESH,13.47,74.38
Telangana Circle,Hyderabad Region,Wanaparthy Division,Kadarampalli B.O,515766,ANANTAPUR,ANDHRA PRADESH,14.29,77.03
Telangana Circle,Hyderabad Region,Wanaparthy Division,Nadimidoddi B.O,515425,ANANTAPUR,ANDHRA PRADESH,14.59,77.6
Telangana Circle,Hyderabad Region,Wanaparthy Division,Pappuru B.O,515425,ANANTAPUR,ANDHRA PRADESH,14.59,77.59
Telangana Circle,Hyderabad Region,Wanaparthy Division,Bhattuvanipalli B.O,515787,ANANTAPUR,ANDHRA PRADESH,14.49,77.32
Telangana Circle,Hyderabad Region,Wanaparthy Division,Durdakunta B.O,515787,ANANTAPUR,ANDHRA PRADESH,14.51,77.14
Telangana Circle,Hyderabad Region,Wanaparthy Division,Kodipalli East B.O,515787,ANANTAPUR,ANDHRA PRADESH,14.37,77.12
Telangana Circle,Hyderabad Region,Warangal Division,Diguvapalli B.O,515414,ANANTAPUR,ANDHRA PRADESH,14.69,77.75
Telangana Circle,Hyderabad Region,Warangal Division,Kummanamala B.O,515414,ANANTAPUR,ANDHRA PRADESH,14.69,77.7
Telangana Circle,Hyderabad Region,Warangal Division,Cheliminahalli B.O,515767,ANANTAPUR,ANDHRA PRADESH,14.32,76.63
Telangana Circle,Hyderabad Region,Warangal Division,Mamaduru B.O,515767,ANANTAPUR,ANDHRA PRADESH,14.321,76.75
Telangana Circle,Hyderabad Region,Warangal Division,Mulakaledu B.O,515767,ANANTAPUR,ANDHRA PRADESH,14.32,76.65
Telangana Circle,Hyderabad Region,Warangal Division,Narasapuram West B.O,515435,ANANTAPUR,ANDHRA PRADESH,14.67,77.4
Telangana Circle,Hyderabad Region,Warangal Division,Bondaladinne B.O,515411,ANANTAPUR,ANDHRA PRADESH,14.91,78
Telangana Circle,Hyderabad Region,Warangal Division,Juturu B.O,515411,ANANTAPUR,ANDHRA PRADESH,14.79,77.82
Telangana Circle,Hyderabad Region,Warangal Division,Vanganuru B.O,515411,ANANTAPUR,ANDHRA PRADESH,15.56,78.61
Telangana Circle,Hyderabad Region,Warangal Division,Chilamakuru B.O,515465,ANANTAPUR,ANDHRA PRADESH,14.58,77.65
Telangana Circle,Hyderabad Region,Warangal Division,Kalluru B.O,515465,ANANTAPUR,ANDHRA PRADESH,14.57,78.08
Telangana Circle,Hyderabad Region,Warangal Division,Singavaram B.O,515465,ANANTAPUR,ANDHRA PRADESH,15.47,78.48
Telangana Circle,Hyderabad Region,Warangal Division,Nimbagallu B.O,515822,ANANTAPUR,ANDHRA PRADESH,15.05,77.29
Telangana Circle,Hyderabad Region,Warangal Division,Pedda Kowkuntla B.O,515822,ANANTAPUR,ANDHRA PRADESH,14.82,77.18
Telangana Circle,Hyderabad Region,Warangal Division,Konganapalli B.O,515401,ANANTAPUR,ANDHRA PRADESH,14.67,77.44
Telangana Circle,Hyderabad Region,Warangal Division,B.T.Project B.O,515863,ANANTAPUR,ANDHRA PRADESH,14.56,76.68
Telangana Circle,Hyderabad Region,Warangal Division,Kalugodu B.O,515863,ANANTAPUR,ANDHRA PRADESH,14.71,76.88
Telangana Circle,Hyderabad Region,Warangal Division,Kesavapuram B.O,515774,ANANTAPUR,ANDHRA PRADESH,14.79,77.29
Telangana Circle,Hyderabad Region,Warangal Division,Koppalakonda B.O,515774,ANANTAPUR,ANDHRA PRADESH,15.06,77.59
Telangana Circle,Hyderabad Region,Warangal Division,Muntimadugu B.O,515774,ANANTAPUR,ANDHRA PRADESH,14.79,77.28
Telangana Circle,Hyderabad Region,Warangal Division,Bommanahal B.O,515871,ANANTAPUR,ANDHRA PRADESH,14.88,76.41
